rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
12188,8525214,1,,0.562844,8.23E-05,131.862,1.16E-02,9.78E-01,3.38E-01,0.8808,4.95E+00,4.27E+00,4.86E+00,1.10E+00,0.4065,4.85E-01,3.31E+03,1.40E+03,,,7582,312,4.27,0.47,1.531,1.289,AFP
12211,8651452,1,,0.540415,2.79E-05,131.6,3.12E-03,9.03E-01,5.80E-02,1.828,4.83E-01,3.42E+01,1.29E+01,2.79E+00,1.226,2.39E-01,3.46E+03,1.20E+03,,,7179,262,4.12,0.39,1.802,1.241,AFP
12242,8509361,1,,6.09905,1.60E-05,135.519,1.93E-03,5.00E-01,3.15E+00,3.673,1.79E-01,2.15E+02,6.94E+00,3.24E+01,2.96,1.37E+00,1.37E+03,3.11E+02,,,5743,179,3.88,0.42,1.971,0.885,AFP
12245,8525214,2,,0.560089,8.60E-04,131.645,2.33E-01,3.21E-01,7.02E+02,4.009,9.83E+02,4.08E-01,4.39E+00,1.04E-01,0.1001,3.94E+00,3.32E+03,1.40E+03,,,7582,312,4.27,0.47,1.531,1.289,AFP
12268,8651452,2,,0.540592,1.25E-04,131.531,1.38E-02,9.44E-01,8.34E-01,1.38,9.02E+00,1.06E+01,1.79E+01,6.82E-01,0.7106,1.06E+00,3.46E+03,1.20E+03,,,7179,262,4.12,0.39,1.802,1.241,AFP
12269,8651452,3,,0.54027,6.96E-05,131.586,2.19E-03,9.99E-02,5.30E+01,1.5,9.42E-01,8.33E+01,5.88E+01,5.15E+00,1.671,1.63E+00,3.46E+03,1.20E+03,,,7179,262,4.12,0.39,1.802,1.241,AFP
12271,8652213,1,,0.504055,1.46E-05,131.98,4.06E-03,9.55E-01,3.71E-01,1.106,3.44E+00,1.09E+01,1.86E+00,8.29E+00,0.9443,5.45E-01,4.04E+03,9.03E+02,,,7331,318,3.95,0.26,2.329,1.022,AFP
12329,8652213,2,,0.504052,1.33E-05,131.721,2.62E-03,5.48E-04,1.21E+04,1.82,2.61E+00,1.40E+01,2.15E+02,1.05E+01,0.8838,9.80E-01,4.04E+03,9.03E+02,,,7331,318,3.95,0.26,2.329,1.022,AFP
12368,8539939,1,,1.66196,1.11E-05,132.159,2.75E-03,5.42E-01,1.43E+00,2.611,1.68E-01,3.24E+01,3.22E+00,1.17E+01,1.17,2.19E-01,2.53E+03,6.69E+02,,,7316,316,4.05,0.3,1.969,1.026,AFP
12369,8539939,2,,1.66207,8.75E-06,132.529,2.21E-03,7.00E-01,6.00E-01,2.496,1.40E-01,4.00E+01,3.21E+00,1.48E+01,1.336,1.84E-01,2.53E+03,6.69E+02,,,7316,316,4.05,0.3,1.969,1.026,AFP
12370,8539939,3,,1.66193,1.47E-05,132.945,4.08E-03,5.00E-01,2.02E+00,3.286,3.77E-01,2.37E+01,2.68E+00,1.02E+01,0.9951,2.27E-01,2.53E+03,6.69E+02,,,7316,316,4.05,0.3,1.969,1.026,AFP
12372,8559208,1,,2.18025,4.25E-05,132.689,1.18E-02,1.81E-02,2.31E+02,15.43,5.44E+01,3.20E+01,2.84E+00,1.24E+01,0.4666,3.83E-01,1.35E+03,3.01E+02,,,6031,168,4.57,0.32,0.825,0.365,UNK
12480,8841616,1,,1.67958,1.21E-07,131.561,4.71E-05,1.00E+00,3.07E-01,5.799,1.35E+00,8.10E+04,7.13E+04,2.87E+03,27.1,2.79E+00,9.66E+02,5.55E+01,,,4458,167,4.71,0.04,0.551,0.048,AFP
12481,8841616,2,,1.67846,0.00E+00,132.251,0.00E+00,1.00E-01,0.00E+00,3,0.00E+00,3.00E+02,0.00E+00,-1.00E+00,0.9256,0.00E+00,9.66E+02,0.00E+00,,,4458,167,4.71,0.04,0.551,0.048,AFP
12488,8516041,1,,488.997,1.26E-02,532.425,1.60E-02,1.96E-01,4.60E+01,13.93,1.91E+00,7.50E+01,1.41E+01,6.14E+00,1.131,2.09E+00,2.80E+02,7.09E+00,,,6214,65,4.25,0.02,1.3,0.06,UNK
12535,8453191,1,,5.77677,1.20E-07,131.542,1.72E-05,9.04E-01,4.33E-02,7.008,6.17E-03,1.43E+05,2.46E+01,7.57E+03,98.35,5.86E+00,1.44E+03,3.04E+02,,,6270,205,3.99,0.32,1.754,0.735,UNK
12594,8414159,1,,11.9312,0.00E+00,142.845,0.00E+00,1.00E-01,0.00E+00,3.5,0.00E+00,2.98E+05,0.00E+00,-1.00E+00,50.18,0.00E+00,8.31E+02,0.00E+00,,,6089,178,4.45,0.27,0.959,0.357,AFP
12595,8414159,2,,11.9311,7.23E-07,136.886,4.95E-05,8.42E-01,1.69E-03,5.453,2.96E-03,4.58E+04,2.48E+01,2.09E+03,25.02,8.31E-02,8.31E+02,1.57E+02,,,6089,178,4.45,0.27,0.959,0.357,AFP
12633,8314487,1,,480.851,1.08E-02,327.694,1.28E-02,8.89E-01,8.76E-01,4.26,1.53E+00,1.16E+02,2.54E+01,6.10E+00,38.26,4.32E+01,8.68E+02,2.44E+02,,,4009,128,1.51,0.29,28.57,15.94,NTP
12638,8329629,1,,0.667772,0.00E+00,132.047,0.00E+00,1.00E-01,0.00E+00,2.5,0.00E+00,3.54E+02,0.00E+00,-1.00E+00,4.095,0.00E+00,4.00E+03,0.00E+00,,,8334,319,4.03,0.25,2.148,0.838,NTP
12639,8329629,2,,0.568719,6.62E-06,131.677,1.04E-03,5.00E-01,1.78E+00,1.963,5.56E-01,1.55E+02,1.35E+01,1.69E+01,2.778,5.75E-01,4.22E+03,8.38E+02,,,8334,319,4.03,0.25,2.148,0.838,UNK
12649,8414159,3,,23.8617,4.25E-04,153.718,1.38E-02,9.71E-01,1.87E-02,12.6,6.15E-01,9.31E+02,6.90E+01,4.00E+01,3.957,7.57E-01,6.59E+02,1.24E+02,,,6089,178,4.45,0.27,0.959,0.357,UNK
12663,8176783,1,,1.2334,1.54E-05,131.571,2.95E-03,1.18E-02,4.49E+02,3.32,1.87E+00,1.23E+02,2.60E+01,6.32E+00,1.012,1.10E+00,1.69E+03,3.41E+02,,,5918,177,4.47,0.27,0.913,0.364,UNK
12765,8356054,1,,17.0813,0.00E+00,142.513,0.00E+00,1.00E-01,0.00E+00,2,0.00E+00,4.04E+05,0.00E+00,-1.00E+00,38.85,0.00E+00,5.87E+02,0.00E+00,,,5441,219,4.62,0.17,0.712,0.211,AFP
12766,8356054,2,,17.0812,1.95E-06,134.297,1.04E-04,9.03E-01,2.51E-01,7.212,1.77E-02,1.41E+05,1.02E+02,1.77E+03,39.72,1.39E+01,5.87E+02,9.01E+01,,,5441,219,4.62,0.17,0.712,0.211,AFP
12816,8295531,1,,0.961561,1.36E-05,132.122,4.99E-03,6.36E-01,3.88E+00,3.474,5.03E+00,6.07E+01,9.02E+00,8.32E+00,0.7218,6.79E-01,1.73E+03,3.60E+02,,,5734,168,4.54,0.29,0.883,0.365,UNK
12825,8356054,3,,16.8907,6.51E-04,142.802,3.38E-02,8.67E-01,5.86E+00,1.809,3.11E+00,1.28E+02,8.91E+01,1.69E+00,0.934,4.11E+00,5.89E+02,9.05E+01,,,5441,219,4.62,0.17,0.712,0.211,NTP
12826,8356054,4,,17.0813,0.00E+00,142.354,0.00E+00,1.00E-01,0.00E+00,12.5,0.00E+00,3.30E+04,0.00E+00,-1.00E+00,12.79,0.00E+00,5.87E+02,0.00E+00,,,5441,219,4.62,0.17,0.712,0.211,AFP
12853,8192861,1,,0.552118,1.05E-05,131.797,2.64E-03,1.00E-01,8.83E+01,1.941,3.54E+00,2.98E+01,4.24E+00,1.03E+01,0.494,8.97E-01,2.21E+03,4.51E+02,,,5952,164,4.49,0.28,0.904,0.366,UNK
12871,8264402,1,,215.954,1.78E-03,271.37,6.69E-03,6.61E-01,1.83E+00,8.154,1.17E+00,3.79E+02,2.29E+01,1.77E+01,2.776,1.08E+00,3.87E+02,1.13E+02,,,6532,215,4.25,0.32,1.344,0.778,PC
12874,8265244,1,,0.555289,8.50E-06,131.595,2.85E-03,7.01E-01,2.13E+00,2.097,2.69E+00,7.54E+01,8.33E+00,1.24E+01,1.975,9.24E-01,4.29E+03,1.14E+03,,,8641,375,4.09,0.33,2.118,1.11,AFP
12875,8265244,2,,0.555302,1.36E-05,131.875,3.29E-03,3.00E-01,1.55E+01,2.427,4.23E+00,7.45E+01,1.14E+01,1.19E+01,1.871,1.57E+00,4.29E+03,1.14E+03,,,8641,375,4.09,0.33,2.118,1.11,AFP
12884,8321270,1,,6.49645,9.07E-05,137.809,1.07E-02,1.41E-01,2.44E+01,18.47,8.02E+00,9.74E+01,8.27E+00,1.17E+01,0.9783,7.73E-01,9.77E+02,4.55E-03,,,5780,0,4.44,0,1,0,AFP
12887,8330575,1,,0.957079,1.30E-08,131.774,4.18E-06,9.00E-01,1.32E-03,3.211,6.45E-04,5.60E+04,1.04E+01,8.81E+03,48.48,1.31E-01,2.44E+03,6.13E+02,,,6367,213,4.13,0.26,1.468,0.73,UNK
12945,8321270,2,,6.49819,1.21E-04,133.538,1.40E-02,7.21E-01,8.79E-01,17.36,4.88E+00,7.83E+01,7.40E+00,1.10E+01,0.951,2.80E-01,9.77E+02,6.06E-03,,,5780,0,4.44,0,1,0,AFP
12956,8379965,1,,580.151,4.50E-03,347.059,5.56E-03,3.31E-01,6.34E+00,3.38,1.92E-01,2.60E+02,4.40E+01,7.64E+00,61.99,5.52E+01,8.86E+02,1.26E+02,,,4104,115,1.5,0.03,39.98,11.12,UNK
12957,8379965,2,,459.316,1.41E-02,260.254,2.06E-02,1.00E+00,3.17E-01,4.3,1.98E+00,3.79E+02,2.86E+02,4.40E+00,174,9.95E+02,9.57E+02,1.36E+02,,,4104,115,1.5,0.03,39.98,11.12,NTP
12958,8379965,3,,420.572,3.62E-02,319.71,5.10E-02,4.95E-01,1.50E+01,10.68,2.89E+00,5.17E+01,1.17E+02,7.79E-01,28.49,9.31E+01,9.86E+02,1.40E+02,,,4104,115,1.5,0.03,39.98,11.12,UNK
13000,8265876,1,,1.9082,1.70E-05,132.581,4.54E-03,8.99E-01,2.33E-01,5.402,3.68E+00,2.78E+01,3.04E+00,9.64E+00,1.21,2.14E-01,2.51E+03,7.59E+02,,,7693,307,4.08,0.35,1.984,1.188,AFP
13001,8265876,2,,1.90826,1.82E-05,131.596,4.87E-03,8.96E-01,1.93E-01,6.023,4.01E+00,2.88E+01,3.32E+00,9.55E+00,1.229,1.81E-01,2.51E+03,7.59E+02,,,7693,307,4.08,0.35,1.984,1.188,AFP
13022,8396184,1,,0.656477,1.37E-05,131.946,4.79E-03,5.00E-01,4.00E+00,2.355,1.82E+00,1.64E+01,2.84E+00,7.50E+00,1.819,1.27E+00,3.61E+03,7.36E+02,,,5199,181,3.39,0.28,4.43,1.779,NTP
13030,8442795,1,,502.225,1.20E-02,162.885,1.59E-02,7.00E-01,2.31E+00,8.272,2.02E+00,3.83E+02,5.29E+01,7.08E+00,1.535,8.94E-01,2.12E+02,3.74E+01,,,6018,182,4.62,0.23,0.733,0.255,UNK
13052,8258171,1,,23.6272,6.83E-05,150.027,2.33E-03,1.78E-02,1.09E+02,7.822,2.56E-01,1.41E+02,3.23E+00,4.29E+01,3.46,1.15E+00,1.36E+03,2.17E+02,,,8308,344,3.86,0.24,2.879,0.886,AFP
13053,8258171,2,,23.6276,1.25E-04,137.745,4.43E-03,1.05E-02,3.03E+02,7.979,2.86E-01,7.92E+01,3.29E+00,2.46E+01,2.591,1.41E+00,1.36E+03,2.17E+02,,,8308,344,3.86,0.24,2.879,0.886,AFP
13054,8258171,3,,5.729,7.83E-05,134.141,9.99E-03,5.42E-01,1.65E+00,10.77,1.10E+00,1.39E+01,1.42E+00,9.75E+00,1.119,2.46E-01,2.18E+03,3.47E+02,,,8308,344,3.86,0.24,2.879,0.886,AFP
13112,8258171,4,,5.72893,9.23E-05,131.878,1.20E-02,7.02E-01,5.38E-01,11.18,1.07E+00,1.16E+01,1.32E+00,8.83E+00,1.053,1.44E-01,2.18E+03,3.47E+02,,,8308,344,3.86,0.24,2.879,0.886,AFP
13201,8397017,1,,7.40381,5.48E-05,137.518,5.68E-03,1.07E-01,2.44E+01,15,2.33E+00,5.26E+01,6.34E+00,1.03E+01,2.151,1.10E+00,1.60E+03,4.56E+02,,,6036,179,3.63,0.56,2.963,1.682,NTP
13339,8463272,1,,458.612,2.40E-03,182.409,3.88E-03,9.50E-01,4.24E-01,4.81,1.96E-01,3.65E+04,1.01E+03,2.23E+02,15.03,1.58E+01,1.38E+02,9.38E+00,,,4206,138,4.73,0.07,0.511,0.061,UNK
13349,8231667,1,,42.8777,2.32E-04,156.064,4.88E-03,5.24E-01,9.24E+00,1.932,9.33E-01,1.04E+03,7.87E+01,1.39E+01,2.742,4.80E+00,4.51E+02,1.25E+02,,,5256,213,4.48,0.43,0.832,0.456,PC
13367,8311304,1,,0.698049,1.05E-04,131.722,4.25E-02,9.00E-01,4.49E+00,2.334,4.86E+01,1.71E+00,1.30E+00,1.93E+00,0.3309,9.69E-01,3.98E+03,8.24E+02,,,8529,374,4.07,0.29,2.183,0.883,NTP
13368,8311304,2,,4.58343,2.95E-05,134.046,4.31E-03,4.08E-02,2.25E+02,1.967,1.72E-01,5.61E+01,7.10E+00,9.30E+00,1.66,2.54E+00,2.13E+03,4.40E+02,,,8529,374,4.07,0.29,2.183,0.883,UNK
13381,8388399,1,,0.567428,2.44E-02,131.655,5.03E+00,7.04E-01,6.34E+01,2.802,2.09E+02,1.51E-02,4.39E+00,4.08E-03,0.1116,1.64E+01,4.91E+03,6.35E+02,,,4931,141,2.86,0.03,8.494,2.127,NTP
13427,8311304,3,,1.43221,1.27E-05,131.586,2.78E-03,6.98E-01,1.08E+00,1.427,1.18E-01,3.44E+01,5.47E+00,8.60E+00,1.376,3.47E-01,3.13E+03,6.49E+02,,,8529,374,4.07,0.29,2.183,0.883,UNK
13506,9531823,1,,3.92663,3.13E-05,133.971,5.31E-03,6.60E-01,5.93E-01,4.401,2.00E-01,1.93E+01,2.03E+00,9.60E+00,1.046,1.21E-01,2.38E+03,4.76E+02,,,9067,406,4.08,0.27,2.232,0.871,AFP
13509,9541322,1,,9.40525,1.83E-05,134.554,1.46E-03,1.00E-01,2.00E+01,1.462,1.21E-01,5.40E+02,2.20E+01,2.74E+01,2.329,9.01E-01,9.38E+02,2.01E+02,,,6345,215,4.46,0.29,0.994,0.42,AFP
13534,9304409,1,,0.945157,1.39E-05,132.498,5.36E-03,9.20E-01,4.08E-01,2.733,5.43E+00,2.28E+01,2.68E+00,9.50E+00,2.493,9.36E-01,4.37E+03,1.30E+03,,,7176,288,3.42,0.59,4.429,2.61,AFP
13535,9304409,2,,0.945173,1.06E-05,131.997,5.11E-03,9.68E-01,2.35E-02,1.951,5.49E-01,3.09E+01,2.77E+00,1.26E+01,3.097,2.20E-01,4.37E+03,1.30E+03,,,7176,288,3.42,0.59,4.429,2.61,AFP
13558,9474995,1,,459.269,3.97E-03,260.305,5.95E-03,1.97E-03,4.33E+03,3.046,2.04E+00,2.02E+03,3.16E+02,7.94E+00,4.119,8.06E+00,2.27E+02,4.78E+01,,,5818,183,4.52,0.3,0.925,0.385,NTP
13566,9531823,2,,3.92673,2.00E-05,132.303,3.19E-03,1.00E-01,6.73E+01,1.949,9.45E-02,2.74E+01,2.97E+00,1.05E+01,1.194,1.24E+00,2.38E+03,4.76E+02,,,9067,406,4.08,0.27,2.232,0.871,AFP
13605,9394601,1,,0.876815,5.12E-08,132.071,1.01E-05,2.76E-01,2.92E-03,2.836,1.25E-03,1.05E+05,8.93E+01,5.11E+03,32.08,1.61E-02,2.05E+03,4.29E+02,,,6337,181,4.47,0.29,0.971,0.402,AFP
13627,9531991,1,,1.15557,5.16E-06,131.801,9.95E-04,7.00E-01,5.99E-01,1.252,4.18E-02,9.96E+01,6.95E+00,1.96E+01,4.765,5.29E-01,5.57E+03,9.58E+02,,,10715,446,3.66,0.3,4.426,1.479,NTP
13663,9362445,1,,4.0917,4.84E-05,132.323,7.72E-03,7.94E-01,6.53E-01,9.545,2.86E+00,3.95E+01,4.11E+00,9.61E+00,1.896,5.01E-01,1.91E+03,5.28E+02,,,6079,198,3.67,0.55,2.734,1.504,AFP
13724,9362445,2,,4.08751,3.74E-05,132.563,8.28E-03,4.99E-01,3.29E+00,12.31,4.98E+00,6.52E+01,6.65E+00,1.05E+01,2.275,9.70E-01,1.91E+03,5.28E+02,,,6079,198,3.67,0.55,2.734,1.504,AFP
13762,9596187,1,,0.953288,6.68E-07,131.705,1.38E-04,7.11E-01,3.28E-01,1.189,3.57E-02,9.48E+02,9.30E+00,1.46E+02,3.389,3.05E-01,2.01E+03,3.83E+02,,,6183,196,4.41,0.27,1.02,0.383,UNK
13763,9596187,2,,11.5326,2.39E-04,142.337,1.71E-02,1.76E-01,2.68E+01,17.45,2.19E+00,8.08E+01,7.68E+00,1.12E+01,0.9212,8.71E-01,8.76E+02,1.67E+02,,,6183,196,4.41,0.27,1.02,0.383,UNK
13774,9288786,1,,1.74409,2.17E-07,132.768,4.46E-05,7.00E-01,2.77E-02,1.584,1.62E-02,9.67E+03,2.73E+01,4.98E+02,7.446,9.84E-02,1.02E+03,5.06E+01,,,4368,142,4.59,0.04,0.703,0.053,AFP
13775,9288786,2,,1.74409,1.66E-06,131.895,3.45E-04,4.93E-01,1.21E+00,1.471,4.73E-02,1.10E+03,2.45E+01,6.42E+01,2.343,6.33E-01,1.02E+03,5.06E+01,,,4368,142,4.59,0.04,0.703,0.053,AFP
13777,9304955,1,,5.71412,1.33E-04,132.653,1.71E-02,8.78E-01,2.31E-01,14.89,6.07E+00,1.14E+01,1.43E+00,7.67E+00,0.8557,1.34E-01,1.93E+03,4.48E+02,,,8132,312,4.01,0.28,2.214,1.012,AFP
13856,9415172,1,,9.946,2.05E-05,131.919,1.65E-03,8.23E-01,1.74E-01,3.52,2.62E-01,1.01E+03,2.18E+01,4.77E+01,3.179,3.40E-01,7.68E+02,1.53E+02,,,5569,167,4.55,0.29,0.887,0.349,PC
13909,9366989,1,,1.21903,4.39E-07,132.103,1.04E-04,3.17E-01,6.79E-01,1.823,4.23E-02,4.88E+03,2.89E+01,2.85E+02,8.499,4.84E-01,1.86E+03,5.06E+02,,,5833,207,4.32,0.3,1.214,0.654,AFP
13910,9366989,2,,0.609517,0.00E+00,132.098,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,1.44E+03,0.00E+00,-1.00E+00,4.569,0.00E+00,2.35E+03,0.00E+00,,,5833,207,4.32,0.3,1.214,0.654,AFP
13916,9415172,2,,1.04561,5.18E-06,131.831,1.44E-03,9.00E-01,4.40E-01,1.762,3.57E-01,1.71E+02,1.15E+01,2.04E+01,1.394,6.37E-01,1.63E+03,3.24E+02,,,5569,167,4.55,0.29,0.887,0.349,PC
13917,9415172,3,,5.71472,2.61E-05,132.632,3.43E-03,9.95E-02,5.33E+01,2.165,2.93E-01,3.06E+02,2.36E+01,1.49E+01,1.526,2.04E+00,9.24E+02,1.84E+02,,,5569,167,4.55,0.29,0.887,0.349,PC
13921,9456281,1,,0.701953,6.03E-06,131.996,8.94E-04,5.07E-01,2.68E+00,0.9756,5.36E-02,1.63E+02,1.37E+01,1.84E+01,0.7053,3.21E-01,1.23E+03,7.54E+01,,,4239,138,4.7,0.07,0.536,0.056,PC
13969,9347095,1,,4.22032,2.05E-04,133.669,3.88E-02,9.87E-01,1.77E-02,7.827,9.87E-01,2.53E+02,2.80E+01,8.57E+00,6.801,2.56E+00,2.26E+03,5.88E+02,,,7187,280,3.66,0.49,2.966,1.524,AFP
14019,9291629,1,,20.6864,2.94E-05,134.264,1.17E-03,1.00E+00,2.90E+00,12.88,4.31E+01,5.82E+04,7.50E+05,8.12E+02,217.2,7.89E+01,1.21E+03,4.10E+02,,,4809,121,3.11,0.39,5.145,3.475,AFP
14020,9291629,2,,20.6865,0.00E+00,133.432,0.00E+00,1.00E-01,0.00E+00,7.5,0.00E+00,5.98E+03,0.00E+00,-1.00E+00,38.31,0.00E+00,1.21E+03,0.00E+00,,,4809,121,3.11,0.39,5.145,3.475,AFP
14026,9347095,2,,4.22075,7.17E-05,134.973,1.02E-02,9.92E-01,1.33E-03,8.331,1.45E-01,3.84E+02,1.82E+01,1.29E+01,9.558,1.24E-02,2.26E+03,5.88E+02,,,7187,280,3.66,0.49,2.966,1.524,AFP
14027,9347095,3,,4.22081,4.19E-05,132.22,5.53E-03,4.98E-01,1.79E+00,14.59,3.83E+00,2.45E+02,2.32E+01,1.08E+01,4.817,9.86E-01,2.26E+03,5.88E+02,,,7187,280,3.66,0.49,2.966,1.524,AFP
14048,9489524,1,,16.3327,3.28E-05,136.911,1.68E-03,4.21E-01,2.80E+00,2.064,9.39E-02,2.96E+02,1.05E+01,2.74E+01,1.331,5.08E-01,5.91E+02,2.67E+01,,,5208,107,4.56,0.06,0.772,0.062,PC
14049,9489524,2,,10.0555,3.68E-05,133.004,2.93E-03,6.76E-02,5.22E+01,2.787,1.41E-01,1.37E+02,7.70E+00,1.78E+01,0.8835,8.33E-01,6.95E+02,3.13E+01,,,5208,107,4.56,0.06,0.772,0.062,PC
14064,9591070,1,,0.764137,6.73E-06,131.711,1.44E-03,7.04E-01,8.40E-01,1.254,1.12E-01,5.87E+01,5.12E+00,1.59E+01,0.9366,2.15E-01,2.26E+03,7.34E+02,,,6343,237,4.41,0.37,1.137,0.734,AFP
14106,9471755,1,,0.953743,5.46E-07,132.41,9.11E-05,9.05E-01,2.47E-02,1.173,1.70E-02,5.45E+02,4.42E+00,1.77E+02,4.076,8.42E-02,2.70E+03,9.67E+02,,,7346,1473,4.25,0.34,1.494,0.885,AFP
14107,9471755,2,,0.953733,1.69E-06,131.936,2.55E-04,9.00E-01,1.34E-01,0.8901,3.79E-02,1.78E+02,4.43E+00,5.84E+01,2.332,2.31E-01,2.70E+03,9.67E+02,,,7346,1473,4.25,0.34,1.494,0.885,AFP
14108,9489524,3,,6.88729,3.09E-05,132.069,3.37E-03,6.40E-01,1.35E+00,2.304,1.14E-01,8.09E+01,6.53E+00,1.24E+01,0.7273,2.81E-01,7.88E+02,3.55E+01,,,5208,107,4.56,0.06,0.772,0.062,PC
14109,9489524,4,,4.78846,2.18E-05,135.464,3.15E-03,5.36E-01,2.35E+00,2.149,1.05E-01,6.89E+01,6.18E+00,1.17E+01,0.655,3.08E-01,8.89E+02,4.01E+01,,,5208,107,4.56,0.06,0.772,0.062,PC
14154,9406892,1,,2.21313,1.52E-05,132.73,3.86E-03,6.92E-01,1.73E+00,3.277,3.86E-01,6.25E+01,5.45E+00,1.27E+01,0.7008,2.99E-01,1.37E+03,3.41E+02,,,5921,186,4.46,0.32,0.83,0.409,AFP
14164,9471755,3,,4.52167,2.20E-05,135.476,3.17E-03,9.00E-01,1.30E-01,5.95,1.92E-01,8.84E+01,5.61E+00,1.61E+01,1.626,1.67E-01,1.61E+03,5.76E+02,,,7346,1473,4.25,0.34,1.494,0.885,UNK
14172,9527052,1,,496.571,1.63E-02,504.636,2.78E-02,5.38E-01,1.17E+01,6.829,4.01E+00,5.96E+02,1.10E+02,6.20E+00,2.935,5.98E+00,2.50E+02,8.12E+01,,,5973,245,4.38,0.36,1.17,0.754,UNK
14312,9640921,1,,80.706,6.42E-05,139.437,6.37E-04,9.50E-01,2.26E-02,6.878,4.97E-02,1.19E+04,6.50E+01,2.45E+02,15.09,1.37E+00,4.29E+02,8.14E+01,,,6053,186,4.49,0.28,0.949,0.356,AFP
14313,9640921,2,,80.706,7.17E-05,189.271,6.87E-04,8.76E-01,3.37E-03,6.247,3.76E-02,1.07E+04,7.19E+01,2.25E+02,11.46,6.71E-02,4.29E+02,8.14E+01,,,6053,186,4.49,0.28,0.949,0.356,AFP
14314,9640921,3,,2.17812,1.37E-05,132.033,3.32E-03,3.10E-01,1.13E+01,2.372,1.40E-01,1.15E+02,1.13E+01,1.20E+01,1.028,8.18E-01,1.43E+03,2.72E+02,,,6053,186,4.49,0.28,0.949,0.356,AFP
14344,9474225,1,,404.643,8.39E-03,369.189,1.05E-02,8.39E-01,1.23E-01,15.57,8.25E-01,4.03E+02,1.01E+02,4.34E+00,2.288,3.64E-01,2.61E+02,5.27E+01,,,6177,180,4.46,0.28,1.011,0.403,UNK
14345,9474225,2,,546.001,2.71E-02,320.351,3.03E-02,9.58E-01,1.34E-02,17.67,1.43E+00,6.19E+02,2.68E+02,4.61E+00,3.188,7.05E-01,2.37E+02,4.76E+01,,,6177,180,4.46,0.28,1.011,0.403,UNK
14351,9491205,1,,0.954984,8.83E-05,131.863,2.14E-02,7.71E-01,5.47E+00,4.243,3.58E+01,6.28E+00,4.01E+00,1.78E+00,0.3286,6.26E-01,2.18E+03,7.65E+02,,,6444,234,4.38,0.39,1.2,0.838,AFP
14377,9640962,1,,2.17813,8.07E-06,132.032,1.99E-03,4.96E-01,3.62E+00,2.817,1.37E-01,2.35E+02,1.35E+01,2.01E+01,1.299,8.93E-01,1.17E+03,1.33E+02,,,5119,179,4.53,0.14,0.84,0.182,AFP
14413,9491205,2,,0.955376,1.31E-05,132.17,4.39E-03,9.91E-01,6.52E-03,1.462,1.25E-01,8.66E+01,7.39E+00,1.81E+01,1.635,3.25E-01,2.18E+03,7.65E+02,,,6444,234,4.38,0.39,1.2,0.838,AFP
14414,9491205,3,,0.95535,6.86E-06,131.881,2.07E-03,5.00E-01,2.22E+00,3.347,1.28E+00,7.31E+01,7.34E+00,1.55E+01,1.058,3.01E-01,2.18E+03,7.65E+02,,,6444,234,4.38,0.39,1.2,0.838,AFP
14475,9118716,1,,0.519094,9.84E-06,131.761,2.11E-03,9.00E-01,5.73E-01,1.398,2.09E+00,3.58E+01,4.36E+00,1.26E+01,2.131,9.51E-01,4.28E+03,1.01E+03,,,6720,295,3.66,0.41,3.054,1.424,UNK
14476,9156461,1,,2.29638,1.40E-05,132.215,2.91E-03,2.52E-01,8.01E+00,3.737,3.52E-01,2.09E+01,2.13E+00,1.08E+01,0.8411,3.46E-01,1.99E+03,4.46E+02,,,6480,255,4.04,0.26,1.822,0.803,NTP
14510,8959062,1,,3.36066,3.10E-05,134.012,5.62E-03,9.00E-01,1.11E-01,9.551,3.36E+00,1.02E+01,8.46E-01,1.20E+01,1.234,1.13E-01,2.76E+03,4.75E+02,,,8111,331,3.71,0.28,3.325,1.113,AFP
14511,8959062,2,,3.36049,2.42E-05,133.041,4.52E-03,8.97E-01,1.44E-01,7.725,2.10E+00,1.17E+01,8.00E-01,1.55E+01,1.32,1.43E-01,2.76E+03,4.75E+02,,,8111,331,3.71,0.28,3.325,1.113,AFP
14601,9173014,1,,2.45266,1.82E-05,132.048,3.38E-03,1.14E-01,2.68E+01,7.245,3.17E+00,3.68E+01,3.80E+00,1.12E+01,1.908,1.14E+00,2.44E+03,5.90E+02,,,6328,182,3.63,0.43,3.134,1.506,NTP
14610,9229571,1,,1.99541,4.64E-05,133.235,1.85E-02,9.96E-01,1.20E-02,2.523,5.23E-01,4.53E+01,4.27E+00,1.27E+01,1.693,1.00E+00,2.03E+03,5.89E+02,,,6792,244,4.17,0.32,1.561,0.9,AFP
14617,8880153,1,,0.543975,2.36E-05,131.966,6.44E-03,9.06E-01,9.30E-01,1.743,7.78E+00,2.24E+00,6.87E-01,4.45E+00,0.5045,3.56E-01,4.70E+03,7.47E+02,,,8143,337,3.85,0.23,2.886,0.886,NTP
